PassengerId,PassengerId_invalid_flag,Survived_invalid_flag,Pclass,Pclass_invalid_flag,Age,Age_invalid_flag,SibSp,SibSp_invalid_flag,Parch,Parch_invalid_flag,Fare,Fare_invalid_flag,Name,Sex,Ticket,Cabin,Embarked,Survived
1148.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.75,0,-2,0,-2,-2,2,0
1149.0,0,0,3.0,0,28.0,0,0.0,0,0.0,0,8.05,0,-2,0,-2,-2,0,0
1150.0,0,0,2.0,0,19.0,0,0.0,0,0.0,0,13.0,0,-2,1,-2,-2,0,1
1151.0,0,0,3.0,0,21.0,0,0.0,0,0.0,0,7.775,0,-2,0,-2,-2,0,0
1152.0,0,0,3.0,0,36.5,0,1.0,0,0.0,0,17.4,0,-2,0,-2,-2,0,0
1153.0,0,0,3.0,0,21.0,0,0.0,0,0.0,0,7.8542,0,-2,0,-2,-2,0,0
1154.0,0,0,2.0,0,29.0,0,0.0,0,2.0,0,23.0,0,-2,1,-2,-2,0,1
1155.0,0,0,3.0,0,1.0,0,1.0,0,1.0,0,12.1833,0,-2,1,-2,-2,0,1
1156.0,0,0,2.0,0,30.0,0,0.0,0,0.0,0,12.7375,0,-2,0,-2,-2,1,0
1157.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.8958,0,-2,0,-2,-2,0,0
1158.0,0,0,1.0,0,28.0,1,0.0,0,0.0,0,0.0,0,-2,0,-2,-2,0,0
1159.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.55,0,-2,0,-2,-2,0,0
1160.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,8.05,0,-2,1,-2,-2,0,0
1161.0,0,0,3.0,0,17.0,0,0.0,0,0.0,0,8.6625,0,-2,0,-2,-2,0,0
1162.0,0,0,1.0,0,46.0,0,0.0,0,0.0,0,75.2417,0,-2,0,-2,-2,1,0
1163.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.75,0,-2,0,-2,-2,2,0
1164.0,0,0,1.0,0,26.0,0,1.0,0,0.0,0,136.7792,0,-2,1,-2,-2,1,1
1165.0,0,0,3.0,0,28.0,1,1.0,0,0.0,0,15.5,0,-2,1,180,-2,2,0
1166.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.225,0,-2,0,-2,-2,1,0
1167.0,0,0,2.0,0,20.0,0,1.0,0,0.0,0,26.0,0,-2,1,66,-2,0,1
1168.0,0,0,2.0,0,28.0,0,0.0,0,0.0,0,10.5,0,-2,0,-2,-2,0,0
1169.0,0,0,2.0,0,40.0,0,1.0,0,0.0,0,26.0,0,-2,0,-2,-2,0,0
1170.0,0,0,2.0,0,30.0,0,1.0,0,0.0,0,21.0,0,-2,0,-2,-2,0,0
1171.0,0,0,2.0,0,22.0,0,0.0,0,0.0,0,10.5,0,-2,0,-2,-2,0,0
1172.0,0,0,3.0,0,23.0,0,0.0,0,0.0,0,8.6625,0,-2,1,-2,-2,0,0
1173.0,0,0,3.0,0,0.75,0,1.0,0,1.0,0,13.775,0,-2,0,-2,-2,0,1
1174.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.75,0,-2,1,-2,-2,2,0
1175.0,0,0,3.0,0,9.0,0,1.0,0,1.0,0,15.2458,0,-2,1,174,-2,1,0
1176.0,0,0,3.0,0,2.0,0,1.0,0,1.0,0,20.2125,0,-2,1,4,-2,0,0
1177.0,0,0,3.0,0,36.0,0,0.0,0,0.0,0,7.25,0,-2,0,-2,-2,0,0
1178.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.25,0,-2,0,-2,-2,0,0
1179.0,0,0,1.0,0,24.0,0,1.0,0,0.0,0,82.2667,0,-2,0,-2,-2,0,0
1180.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.2292,0,-2,0,-2,-2,1,0
1181.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,8.05,0,-2,0,-2,-2,0,0
1182.0,0,0,1.0,0,28.0,1,0.0,0,0.0,0,39.6,0,-2,0,-2,-2,0,0
1183.0,0,0,3.0,0,30.0,0,0.0,0,0.0,0,6.95,0,-2,1,-2,-2,2,0
1184.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.2292,0,-2,0,-2,-2,1,0
1185.0,0,0,1.0,0,53.0,0,1.0,0,1.0,0,81.8583,0,-2,0,-2,-2,0,0
1186.0,0,0,3.0,0,36.0,0,0.0,0,0.0,0,9.5,0,-2,0,-2,-2,0,0
1187.0,0,0,3.0,0,26.0,0,0.0,0,0.0,0,7.8958,0,-2,0,-2,-2,0,0
1188.0,0,0,2.0,0,1.0,0,1.0,0,2.0,0,41.5792,0,-2,1,346,-2,1,1
1189.0,0,0,3.0,0,28.0,1,2.0,0,0.0,0,21.6792,0,-2,0,8,-2,1,0
1190.0,0,0,1.0,0,30.0,0,0.0,0,0.0,0,45.5,0,-2,0,-2,-2,0,0
1191.0,0,0,3.0,0,29.0,0,0.0,0,0.0,0,7.8542,0,-2,0,-2,-2,0,0
1192.0,0,0,3.0,0,32.0,0,0.0,0,0.0,0,7.775,0,-2,0,-2,-2,0,0
1193.0,0,0,2.0,0,28.0,1,0.0,0,0.0,0,15.0458,0,-2,0,-2,2,1,0
1194.0,0,0,2.0,0,43.0,0,0.0,0,1.0,0,21.0,0,-2,0,-2,-2,0,0
1195.0,0,0,3.0,0,24.0,0,0.0,0,0.0,0,8.6625,0,-2,0,-2,-2,0,0
1196.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.75,0,-2,1,-2,-2,2,0
1197.0,0,0,1.0,0,64.0,0,1.0,0,1.0,0,26.55,0,-2,1,-2,-2,0,1
1198.0,0,0,1.0,0,30.0,0,1.0,0,2.0,0,151.55,0,-2,0,45,8,0,1
1199.0,0,0,3.0,0,0.83,0,0.0,0,1.0,0,9.35,0,-2,0,-2,-2,0,0
1200.0,0,0,1.0,0,55.0,0,1.0,0,1.0,0,93.5,0,-2,0,49,19,0,1
1201.0,0,0,3.0,0,45.0,0,1.0,0,0.0,0,14.1083,0,-2,1,-2,-2,0,0
1202.0,0,0,3.0,0,18.0,0,0.0,0,0.0,0,8.6625,0,-2,0,-2,-2,0,0
1203.0,0,0,3.0,0,22.0,0,0.0,0,0.0,0,7.225,0,-2,0,-2,-2,1,0
1204.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.575,0,-2,0,-2,-2,0,0
1205.0,0,0,3.0,0,37.0,0,0.0,0,0.0,0,7.75,0,-2,1,-2,-2,2,0
1206.0,0,0,1.0,0,55.0,0,0.0,0,0.0,0,135.6333,0,-2,1,257,-2,1,1
1207.0,0,0,3.0,0,17.0,0,0.0,0,0.0,0,7.7333,0,-2,1,-2,-2,2,0
1208.0,0,0,1.0,0,57.0,0,1.0,0,0.0,0,146.5208,0,-2,0,275,55,1,1
1209.0,0,0,2.0,0,19.0,0,0.0,0,0.0,0,10.5,0,-2,0,-2,-2,0,0
1210.0,0,0,3.0,0,27.0,0,0.0,0,0.0,0,7.8542,0,-2,0,-2,-2,0,0
1211.0,0,0,2.0,0,22.0,0,2.0,0,0.0,0,31.5,0,-2,0,-2,-2,0,0
1212.0,0,0,3.0,0,26.0,0,0.0,0,0.0,0,7.775,0,-2,0,-2,-2,0,0
1213.0,0,0,3.0,0,25.0,0,0.0,0,0.0,0,7.2292,0,-2,0,-2,-2,1,0
1214.0,0,0,2.0,0,26.0,0,0.0,0,0.0,0,13.0,0,-2,0,-2,5,0,0
1215.0,0,0,1.0,0,33.0,0,0.0,0,0.0,0,26.55,0,-2,0,-2,-2,0,0
1216.0,0,0,1.0,0,39.0,0,0.0,0,0.0,0,211.3375,0,-2,1,115,-2,0,1
1217.0,0,0,3.0,0,23.0,0,0.0,0,0.0,0,7.05,0,-2,0,-2,-2,0,0
1218.0,0,0,2.0,0,12.0,0,2.0,0,1.0,0,39.0,0,-2,1,184,36,0,1
1219.0,0,0,1.0,0,46.0,0,0.0,0,0.0,0,79.2,0,-2,0,96,-2,1,0
1220.0,0,0,2.0,0,29.0,0,1.0,0,0.0,0,26.0,0,-2,0,-2,-2,0,0
1221.0,0,0,2.0,0,21.0,0,0.0,0,0.0,0,13.0,0,-2,0,-2,-2,0,0
1222.0,0,0,2.0,0,48.0,0,0.0,0,2.0,0,36.75,0,-2,1,77,-2,0,1
1223.0,0,0,1.0,0,39.0,0,0.0,0,0.0,0,29.7,0,-2,0,-2,-2,1,0
1224.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.225,0,-2,0,-2,-2,1,0
1225.0,0,0,3.0,0,19.0,0,1.0,0,1.0,0,15.7417,0,-2,1,434,-2,1,0
1226.0,0,0,3.0,0,27.0,0,0.0,0,0.0,0,7.8958,0,-2,0,-2,-2,0,0
1227.0,0,0,1.0,0,30.0,0,0.0,0,0.0,0,26.0,0,-2,0,-2,113,0,0
1228.0,0,0,2.0,0,32.0,0,0.0,0,0.0,0,13.0,0,-2,0,-2,-2,0,0
1229.0,0,0,3.0,0,39.0,0,0.0,0,2.0,0,7.2292,0,-2,0,-2,-2,1,0
1230.0,0,0,2.0,0,25.0,0,0.0,0,0.0,0,31.5,0,-2,0,-2,-2,0,0
1231.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.2292,0,-2,0,-2,-2,1,0
1232.0,0,0,2.0,0,18.0,0,0.0,0,0.0,0,10.5,0,-2,0,-2,-2,0,0
1233.0,0,0,3.0,0,32.0,0,0.0,0,0.0,0,7.5792,0,-2,0,-2,-2,0,0
1234.0,0,0,3.0,0,28.0,1,1.0,0,9.0,0,69.55,0,-2,0,195,-2,0,0
1235.0,0,0,1.0,0,58.0,0,0.0,0,1.0,0,512.3292,0,-2,1,-2,91,1,1
1236.0,0,0,3.0,0,28.0,1,1.0,0,1.0,0,14.5,0,-2,0,-2,-2,0,0
1237.0,0,0,3.0,0,16.0,0,0.0,0,0.0,0,7.65,0,-2,1,-2,-2,0,0
1238.0,0,0,2.0,0,26.0,0,0.0,0,0.0,0,13.0,0,-2,0,-2,-2,0,0
1239.0,0,0,3.0,0,38.0,0,0.0,0,0.0,0,7.2292,0,-2,1,-2,-2,1,0
1240.0,0,0,2.0,0,24.0,0,0.0,0,0.0,0,13.5,0,-2,0,-2,-2,0,0
1241.0,0,0,2.0,0,31.0,0,0.0,0,0.0,0,21.0,0,-2,1,142,-2,0,1
1242.0,0,0,1.0,0,45.0,0,0.0,0,1.0,0,63.3583,0,-2,1,388,86,1,1
1243.0,0,0,2.0,0,25.0,0,0.0,0,0.0,0,10.5,0,-2,0,-2,-2,0,0
1244.0,0,0,2.0,0,18.0,0,0.0,0,0.0,0,73.5,0,-2,0,330,-2,0,0
1245.0,0,0,2.0,0,49.0,0,1.0,0,2.0,0,65.0,0,-2,0,245,-2,0,0
1246.0,0,0,3.0,0,0.17,0,1.0,0,2.0,0,20.575,0,-2,1,375,-2,0,1
1247.0,0,0,1.0,0,50.0,0,0.0,0,0.0,0,26.0,0,-2,0,-2,-2,0,0
1248.0,0,0,1.0,0,59.0,0,2.0,0,0.0,0,51.4792,0,-2,1,382,85,0,1
1249.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.8792,0,-2,0,-2,-2,0,0
1250.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.75,0,-2,0,-2,-2,2,0
1251.0,0,0,3.0,0,30.0,0,1.0,0,0.0,0,15.55,0,-2,1,363,-2,0,0
1252.0,0,0,3.0,0,14.5,0,8.0,0,2.0,0,69.55,0,-2,0,195,-2,0,0
1253.0,0,0,2.0,0,24.0,0,1.0,0,1.0,0,37.0042,0,-2,1,82,-2,1,1
1254.0,0,0,2.0,0,31.0,0,0.0,0,0.0,0,21.0,0,-2,1,-2,-2,0,1
1255.0,0,0,3.0,0,27.0,0,0.0,0,0.0,0,8.6625,0,-2,0,-2,-2,0,0
1256.0,0,0,1.0,0,25.0,0,1.0,0,0.0,0,55.4417,0,-2,1,337,73,1,1
1257.0,0,0,3.0,0,28.0,1,1.0,0,9.0,0,69.55,0,-2,1,195,-2,0,0
1258.0,0,0,3.0,0,28.0,1,1.0,0,0.0,0,14.4583,0,-2,0,2,-2,1,0
1259.0,0,0,3.0,0,22.0,0,0.0,0,0.0,0,39.6875,0,-2,1,50,-2,0,0
1260.0,0,0,1.0,0,45.0,0,0.0,0,1.0,0,59.4,0,-2,1,-2,-2,1,1
1261.0,0,0,2.0,0,29.0,0,0.0,0,0.0,0,13.8583,0,-2,0,-2,-2,1,0
1262.0,0,0,2.0,0,21.0,0,1.0,0,0.0,0,11.5,0,-2,0,-2,-2,0,0
1263.0,0,0,1.0,0,31.0,0,0.0,0,0.0,0,134.5,0,-2,1,191,-2,1,1
1264.0,0,0,1.0,0,49.0,0,0.0,0,0.0,0,0.0,0,-2,0,359,-2,0,0
1265.0,0,0,2.0,0,44.0,0,0.0,0,0.0,0,13.0,0,-2,0,-2,-2,0,0
1266.0,0,0,1.0,0,54.0,0,1.0,0,1.0,0,81.8583,0,-2,1,-2,-2,0,1
1267.0,0,0,1.0,0,45.0,0,0.0,0,0.0,0,262.375,0,-2,1,396,-2,1,1
1268.0,0,0,3.0,0,22.0,0,2.0,0,0.0,0,8.6625,0,-2,1,-2,-2,0,0
1269.0,0,0,2.0,0,21.0,0,0.0,0,0.0,0,11.5,0,-2,0,-2,-2,0,0
1270.0,0,0,1.0,0,55.0,0,0.0,0,0.0,0,50.0,0,-2,0,-2,-2,0,0
1271.0,0,0,3.0,0,5.0,0,4.0,0,2.0,0,31.3875,0,-2,0,313,-2,0,0
1272.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.75,0,-2,0,-2,-2,2,0
1273.0,0,0,3.0,0,26.0,0,0.0,0,0.0,0,7.8792,0,-2,0,-2,-2,2,0
1274.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,14.5,0,-2,1,315,-2,0,0
1275.0,0,0,3.0,0,19.0,0,1.0,0,0.0,0,16.1,0,-2,1,135,-2,0,0
1276.0,0,0,2.0,0,28.0,1,0.0,0,0.0,0,12.875,0,-2,0,-2,-2,0,0
1277.0,0,0,2.0,0,24.0,0,1.0,0,2.0,0,65.0,0,-2,1,245,-2,0,1
1278.0,0,0,3.0,0,24.0,0,0.0,0,0.0,0,7.775,0,-2,0,-2,-2,0,0
1279.0,0,0,2.0,0,57.0,0,0.0,0,0.0,0,13.0,0,-2,0,-2,-2,0,0
1280.0,0,0,3.0,0,21.0,0,0.0,0,0.0,0,7.75,0,-2,0,-2,-2,2,0
1281.0,0,0,3.0,0,6.0,0,3.0,0,1.0,0,21.075,0,-2,0,105,-2,0,0
1282.0,0,0,1.0,0,23.0,0,0.0,0,0.0,0,93.5,0,-2,0,49,-2,0,0
1283.0,0,0,1.0,0,51.0,0,0.0,0,1.0,0,39.4,0,-2,1,-2,-2,0,1
1284.0,0,0,3.0,0,13.0,0,0.0,0,2.0,0,20.25,0,-2,0,267,-2,0,0
1285.0,0,0,2.0,0,47.0,0,0.0,0,0.0,0,10.5,0,-2,0,-2,-2,0,0
1286.0,0,0,3.0,0,29.0,0,3.0,0,1.0,0,22.025,0,-2,0,-2,-2,0,0
1287.0,0,0,1.0,0,18.0,0,1.0,0,0.0,0,60.0,0,-2,1,-2,-2,0,1
1288.0,0,0,3.0,0,24.0,0,0.0,0,0.0,0,7.25,0,-2,0,-2,-2,2,0
1289.0,0,0,1.0,0,48.0,0,1.0,0,1.0,0,79.2,0,-2,1,459,102,1,1
1290.0,0,0,3.0,0,22.0,0,0.0,0,0.0,0,7.775,0,-2,0,-2,-2,0,0
1291.0,0,0,3.0,0,31.0,0,0.0,0,0.0,0,7.7333,0,-2,0,-2,-2,2,0
1292.0,0,0,1.0,0,30.0,0,0.0,0,0.0,0,164.8667,0,-2,1,181,100,0,1
1293.0,0,0,2.0,0,38.0,0,1.0,0,0.0,0,21.0,0,-2,0,362,-2,0,0
1294.0,0,0,1.0,0,22.0,0,0.0,0,1.0,0,59.4,0,-2,1,-2,-2,1,1
1295.0,0,0,1.0,0,17.0,0,0.0,0,0.0,0,47.1,0,-2,0,-2,-2,0,0
1296.0,0,0,1.0,0,43.0,0,1.0,0,0.0,0,27.7208,0,-2,0,-2,-2,1,0
1297.0,0,0,2.0,0,20.0,0,0.0,0,0.0,0,13.8625,0,-2,0,-2,-2,1,0
1298.0,0,0,2.0,0,23.0,0,1.0,0,0.0,0,10.5,0,-2,0,-2,-2,0,0
1299.0,0,0,1.0,0,50.0,0,1.0,0,1.0,0,211.5,0,-2,0,374,-2,1,0
1300.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.7208,0,-2,1,-2,-2,2,0
1301.0,0,0,3.0,0,3.0,0,1.0,0,1.0,0,13.775,0,-2,1,-2,-2,0,0
1302.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,7.75,0,-2,1,-2,-2,2,0
1303.0,0,0,1.0,0,37.0,0,1.0,0,0.0,0,90.0,0,-2,1,322,67,2,1
1304.0,0,0,3.0,0,28.0,0,0.0,0,0.0,0,7.775,0,-2,1,-2,-2,0,0
1305.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,8.05,0,-2,0,-2,-2,0,0
1306.0,0,0,1.0,0,39.0,0,0.0,0,0.0,0,108.9,0,-2,1,466,-2,1,1
1307.0,0,0,3.0,0,38.5,0,0.0,0,0.0,0,7.25,0,-2,0,-2,-2,0,0
1308.0,0,0,3.0,0,28.0,1,0.0,0,0.0,0,8.05,0,-2,0,-2,-2,0,0
1309.0,0,0,3.0,0,28.0,1,1.0,0,1.0,0,22.3583,0,-2,0,129,-2,1,0
